rxnList	subSystem	GPR	Fluxspan_a	Fluxspan_b	FluxSpanRatio	Flux	MetabolicUnits	Localization	RxnFormula
NNATn	NAD metabolism	64802.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[n]	atp[n] + h[n] + nicrnt[n]  -> ppi[n] + dnad[n] 
NNATr	NAD metabolism	349565.1 or 23057.2 or 23057.1 or 64802.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[c]	h[c] + atp[c] + nicrnt[c]  -> ppi[c] + dnad[c] 
NRVNCABCt	Transport, extracellular	376497.1 or 11001.1 or 11000.1 or 10999.1 or 10998.1 or 28965.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + nrvnc[e]  -> h[c] + adp[c] + pi[c] + nrvnc[c] 
NT5C	NAD metabolism	22978.1 or 30833.1 or 93034.1 or 93034.2 or 84618.1 or 51251.1 or 4907.1	758.26565143824	487.593744882921	1.5551176761308	L	NA	[c]	h2o[c] + nicrnt[c]  -> pi[c] + nicrns[c] 
NTD1	Pyrimidine catabolism	30833.1 or 51251.1 	758.265651438241	487.593744882921	1.5551176761308	L	pyrimidine catabolism, cytosol	[c]	h2o[c] + dump[c]  -> pi[c] + duri[c] 
NTD10	Nucleotide interconversion	22978.1 or 30833.1 or 93034.1 or 93034.2 or 84618.1 or 51251.1 or 4907.1	808.26565143824	534.421701872169	1.51241173142249	L	purine catabolism, cytosol	[c]	h2o[c] + xmp[c]  -> pi[c] + xtsn[c] 
NTD11	Purine catabolism	22978.1 or 93034.2 or 93034.1 or 84618.1 or 51251.1 or 4907.1	808.265651438241	534.421701872169	1.51241173142249	L	purine catabolism, cytosol	[c]	h2o[c] + imp[c]  -> pi[c] + ins[c] 
NTD1m	Nucleotide interconversion	56953.1	758.26565143824	487.593744882921	1.55511767613079	L	pyrimidine catabolism, cytosol	[m]	h2o[m] + dump[m]  -> pi[m] + duri[m] 
NTD2l	Pyrimidine catabolism	53.1 or 55.1 or 51205.1 or 54.1	758.265651438241	487.593744882922	1.5551176761308	L	pyrimidine catabolism, cytosol	[l]	h2o[l] + ump[l]  -> pi[l] + uri[l] 
NTD3	Pyrimidine catabolism	93034.1 or 30833.1 or 93034.2 or 2978.1 or 84618.1 or 51251.1 or 4907.1	757.170655064056	487.593744882921	1.55287196156683	L	pyrimidine catabolism, cytosol	[c]	h2o[c] + dcmp[c]  -> pi[c] + dcyt[c] 
NTD4	Pyrimidine catabolism	51251.1 or 22978.1 or 84618.1 or 30833.1 or 4907.1 or 93034.1	758.265651438241	487.593744882921	1.5551176761308	L	pyrimidine catabolism, cytosol	[c]	h2o[c] + cmp[c]  -> pi[c] + cytd[c] 
NTD4l	Pyrimidine catabolism	53.1 or 55.1 or 51205.1 or 54.1	758.26565143824	487.593744882921	1.5551176761308	L	pyrimidine catabolism, cytosol	[l]	h2o[l] + cmp[l]  -> pi[l] + cytd[l] 
NTD5	Pyrimidine catabolism	30833.1 or 22978.1 or 84618.1 or 51251.1 or 4907.1 or 93034.1	758.26565143824	487.593744882921	1.55511767613079	L	pyrimidine catabolism, cytosol	[c]	h2o[c] + dtmp[c]  -> pi[c] + thymd[c] 
NTD5l	Pyrimidine catabolism	53.1 or 55.1 or 51205.1 or 54.1	758.265651438239	487.593744882921	1.55511767613079	L	pyrimidine catabolism, cytosol	[l]	h2o[l] + dtmp[l]  -> pi[l] + thymd[l] 
NTD7	Nucleotide interconversion	22978.1 or 93034.2 or 93034.1 or 30833.1 or 84618.1 or 51251.1	778.265651438243	509.045357786147	1.52887289813022	L	purine degradation, cytosol 	[c]	h2o[c] + amp[c]  -> pi[c] + adn[c] 
NTD7e	Nucleotide interconversion	4907.1 or 30833.1	272.755217146081	169.681785928716	1.60745135757038	L	purine catabolism, cytosol	[e]	h2o[e] + amp[e]  -> adn[e] + pi[e] 
NTD7l	Purine catabolism	53.1 or 55.1 or 51205.1 or 54.1	778.265651438243	509.045357786147	1.52887289813022	L	purine catabolism, cytosol	[l]	h2o[l] + amp[l]  -> pi[l] + adn[l] 
NTD8	Nucleotide interconversion	22978.1 or 30833.1 or 93034.1 or 93034.2 or 84618.1 or 51251.1 or 4907.1	808.265651438241	534.421701872169	1.51241173142249	L	purine catabolism, cytosol	[c]	h2o[c] + dgmp[c]  -> pi[c] + dgsn[c] 
NTD9	Nucleotide interconversion	22978.1 or 84618.1 or 51251.1 or 4907.1 or 93034.1	808.26565143824	534.421701872169	1.51241173142249	L	purine catabolism, cytosol	[c]	h2o[c] + gmp[c]  -> pi[c] + gsn[c] 
NTD9l	Purine catabolism	53.1 or 55.1 or 51205.1 or 54.1	808.265651438241	534.421701872169	1.51241173142249	L	purine catabolism, cytosol	[l]	h2o[l] + gmp[l]  -> pi[l] + gsn[l] 
OCOAT1m	Valine, leucine, and isoleucine metabolism	5019.1 or 64064.1	758.265651438241	487.593744882922	1.5551176761308	L	ketolysis	[m]	acac[m] + succoa[m]  -> aacoa[m] + succ[m] 
OLEICFATPtc	Transport, extracellular	10999.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	intercompartmental	atp[c] + coa[c] + ocdcea[e]  -> amp[c] + ppi[c] + odecoa[c] 
PCm	Pyruvate metabolism	5091.1 or 5091.2	971.536399404725	521.540141929944	1.8628219024706	L	pyruvate carboxylase, mitochondria	[m]	pyr[m] + atp[m] + hco3[m]  -> h[m] + adp[m] + pi[m] + oaa[m] 
PDE1	Nucleotide interconversion	5139.1 or 5142.1 or 5151.3 or 5153.1 or 5150.2 or 5143.1 or 5150.1 or 5137.1 or 5144.1 or 5136.2 or 5140.2 or 5151.2 or 10846.1 or 5151.5 or 5140.1 or 5141.1 or 5138.1 or 5136.1 or 5151.4 or 5151.1 or 27115.1 or 50940.1 or 8622.1	389.018612521151	251.028971152656	1.54969607983845	L	purine catabolism, cytosol	[c]	h2o[c] + camp[c]  -> h[c] + amp[c] 
PDHm	Glycolysis/gluconeogenesis	( 1738.1 and 8050.1 ) and ( 5161.1 and 5162.1 ) and ( 1737.1 ) or ( 1738.1 and 8050.1 ) and ( 5160.1 and 5162.1 ) and ( 1737.1 )	582.197546531303	382.004136115811	1.52406084512865	L	pyruvate dehydrogenase	[m]	nad[m] + coa[m] + pyr[m]  -> nadh[m] + co2[m] + accoa[m] 
PDXPP	Vitamin B6 metabolism	57026.1	758.26565143824	487.593744882921	1.55511767613079	L	vitamin b6 metabolism, cytosol	[c]	h2o[c] + pdx5p[c]  -> pi[c] + pydxn[c] 
PESTE_HSABCt	Transport, extracellular	23250.1 or 286410.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + peste_hs[c]  -> h[c] + adp[c] + pi[c] + peste_hs[e] 
PESTE_HSt1e	Transport, extracellular		758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	peste_hs[e]  -> peste_hs[c] 
PETHCT	Glycerophospholipid metabolism	5833.1	262.6790750141	171.600864824215	1.53075612575254	L	phospholipid metabolism, phospho-ethanolamine, cytosol	[c]	h[c] + ctp[c] + ethamp[c]  -> ppi[c] + cdpea[c] 
PGCD	Glycine, serine, alanine, and threonine metabolism	26227.1	757.265850502638	487.916325528083	1.55204040299949	L	serine metabolism, cytosol	[c]	nad[c] + 3pg[c]  -> h[c] + nadh[c] + 3php[c] 
PGK	Glycolysis/gluconeogenesis	5230.1 or 375056.1 or 5232.1	871.313461390554	487.593744882921	1.78696603583331	L	glycolysis	[c]	atp[c] + 3pg[c]  <=> adp[c] + 13dpg[c] 
PGM	Glycolysis/gluconeogenesis	669.1 or 5223.1 or 5224.2 or 5224.1 or 669.2	871.469711390554	487.916325528083	1.78610484174175	L	glycolysis	[c]	2pg[c]  <=> 3pg[c] 
PGMT	Glycolysis/gluconeogenesis	5236.1 or 55276.1	389.018612521151	251.028971152656	1.54969607983846	L	glycogen metabolism	[c]	g1p[c]  <=> g6p[c] 
PI345P5P	Inositol phosphate metabolism	3633.1 or 27124.1 or 3635.1 or 3636.1 or 8871.1 or 56623.1 or 8867.2 or 27124.2 or 8867.1 or 3632.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[c]	h2o[c] + pail345p_hs[c]  -> pi[c] + pail34p_hs[c] 
PI34P5K	Inositol phosphate metabolism	8394.1 or 23396.1 or 8395.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[c]	atp[c] + pail34p_hs[c]  -> h[c] + adp[c] + pail345p_hs[c] 
PI3P4K	Inositol phosphate metabolism	55361.1 or 5297.1 or 8394.1 or 23396.1 or 8395.1 or 5298.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	[c]	atp[c] + pail3p_hs[c]  -> h[c] + adp[c] + pail34p_hs[c] 
PI3P5K	Inositol phosphate metabolism	8394.1 or 23396.1 or 8395.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	[c]	atp[c] + pail3p_hs[c]  -> h[c] + adp[c] + pail35p_hs[c] 
PI45P3K	Inositol phosphate metabolism	(5291.1 and 5295.3) or (5293.1 and 8503.1) or (5296.1 and 5290.1) or (5293.1 and 5295.1) or (5293.1 and 5295.3) or (5291.1 and 5295.1) or (5296.1 and 5291.1) or (5295.2 and 5290.1) or (10870.1 and 5294.1) or (23533.1 and 5294.1) or (5295.2 and 5293.1) or (5290.1 and 5295.1) or (5290.1 and 8503.1) or (5290.1 and 5295.3) or (5291.1 and 8503.1) or (5293.1 and 5296.1) or (5295.2 and 5291.1)	758.26565143824	486.036053624886	1.56010165456461	L	NA	[c]	atp[c] + pail45p_hs[c]  -> h[c] + adp[c] + pail345p_hs[c] 
PI4P3K	Inositol phosphate metabolism	(5291.1 and 5295.3) or (5296.1 and 5290.1) or (5293.1 and 5296.1) or (5287.1) or (5286.1) or (5293.1 and 8503.1) or (5293.1 and 5295.3) or (5291.1 and 8503.1) or (5295.2 and 5290.1) or (5288.1) or (5291.1 and 5295.1) or (5296.1 and 5291.1) or (23533.1 and 5294.1) or (5293.1 and 5295.1) or (5295.2 and 5293.1) or (5290.1 and 8503.1) or (5290.1 and 5295.3) or (10870.1 and 5294.1) or (5295.2 and 5291.1) or (5290.1 and 5295.1)	758.26565143824	487.593744882921	1.5551176761308	L	NA	[c]	atp[c] + pail4p_hs[c]  -> h[c] + adp[c] + pail34p_hs[c] 
PI4P5K	Glycerophospholipid metabolism	200576.2 or 8396.1 or 200576.3 or 79837.1 or 8394.1 or 23396.1 or 8395.1 or 8396.2 or 5305.1 or 200576.1	758.265651438241	487.593744882921	1.5551176761308	L	phospholipid metabolism/inositol, cytosol	[c]	atp[c] + pail4p_hs[c]  -> h[c] + adp[c] + pail45p_hs[c] 
PI5P4K	Inositol phosphate metabolism	5297.1 or 55361.1 or 5298.1	758.265651438241	243.796872441461	3.11023535226159	L	new to recon	[c]	atp[c] + pail5p_hs[c]  -> h[c] + adp[c] + pail45p_hs[c] 
PIK3	Inositol phosphate metabolism	(5295.2 and 5291.1) or (23533.1 and 5294.1) or (5290.1 and 5295.1) or (5293.1 and 5295.3) or 5287.1 or 5286.1 or (5293.1 and 5296.1) or (5295.2 and 5293.1) or (5296.1 and 5291.1) or (5290.1 and 5295.3) or 5288.1 or (5290.1 and 8503.1) or (5291.1 and 5295.3) or (10870.1 and 5294.1) or (5291.1 and 8503.1) or (5293.1 and 5295.1) or (5296.1 and 5290.1) or 5289.1 or (5293.1 and 8503.1) or (5291.1 and 5295.1) or (5295.2 and 5290.1)	758.265651438241	487.593744882921	1.5551176761308	L	NA	[c]	atp[c] + pail_hs[c]  -> h[c] + adp[c] + pail3p_hs[c] 
PIPLC	Inositol phosphate metabolism	23236.2 or 5336.1 or 23007.1 or 113026.1 or 89869.1 or 84812.1 or 9651.1 or 5335.1 or 51196.1 or 257068.1 or 5332.2 or 5331.1 or 5335.2 or 5334.1 or 5332.1 or 5330.1 or 23236.1 or 5333.1	771.598984771574	504.690519076469	1.52885571574342	L	phospholipid metabolism/inositol, cytosol	[c]	h2o[c] + pail_hs[c]  -> h[c] + dag_hs[c] + mi1p_D[c] 
PItg	Transport, golgi apparatus		758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	pi[g]  -> pi[c] 
PMI12346PH	Inositol phosphate metabolism	117283.1 or 9807.2 or 9807.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[c]	h2o[c] + ppmi12346p[c]  -> h[c] + pi[c] + minohp[c] 
PMI12346PHn	Inositol phosphate metabolism	51447.3 or 9807.2 or 51447.4 or 51447.6 or 9807.1 or 51447.5 or 117283.1 or 51447.1 or 51447.2	758.26565143824	487.593744882921	1.5551176761308	L	NA	[n]	h2o[n] + ppmi12346p[n]  -> h[n] + minohp[n] + pi[n] 
PMTCOAFABP1tc	Transport, endoplasmic reticular	2168.1	1035	55.333333333333	18.7048192771085	L	NA	intercompartmental	2 pmtcoa[c]  <=> 2 pmtcoa[r] 
PPMI12346Ptn	Transport, nuclear		758.26565143824	487.593744882921	1.5551176761308	L	NA	intercompartmental	ppmi12346p[c]  <=> ppmi12346p[n] 
PSERT	Glycine, serine, alanine, and threonine metabolism	29968.1 or 29968.2	757.265850502638	487.916325528083	1.55204040299949	L	phosphoserine transaminase, cytosol	[c]	glu_L[c] + 3php[c]  -> akg[c] + pser_L[c] 
PSHSABCtc	Transport, extracellular	19.1	758.265651438244	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + ps_hs[c]  -> h[c] + adp[c] + pi[c] + ps_hs[e] 
PSP_L	Glycine, serine, alanine, and threonine metabolism	8781.1 or 5723.1	757.265850502638	487.916325528082	1.5520404029995	L	serine synthesis, cytosol	[c]	h2o[c] + pser_L[c]  -> pi[c] + ser_L[c] 
PYDAMK	Vitamin B6 metabolism	8566.1	758.265651438241	487.593744882921	1.5551176761308	L	vitamin b6 metabolism, cytosol	[c]	atp[c] + pydam[c]  -> h[c] + adp[c] + pyam5p[c] 
PYDXK	Vitamin B6 metabolism	8566.1	764.932318104907	492.755035205502	1.55235819718391	L	vitamin b6 metabolism, cytosol	[c]	atp[c] + pydx[c]  -> h[c] + adp[c] + pydx5p[c] 
PYDXNK	Vitamin B6 metabolism	8566.1	758.26565143824	487.593744882921	1.55511767613079	L	vitamin b6 metabolism, cytosol	[c]	atp[c] + pydxn[c]  -> h[c] + adp[c] + pdx5p[c] 
PYDXPP	Vitamin B6 metabolism	57026.1	758.26565143824	487.593744882921	1.55511767613079	L	vitamin b6 metabolism, cytosol	[c]	h2o[c] + pydx5p[c]  -> pi[c] + pydx[c] 
PYNP2r	Pyrimidine catabolism	7378.2 or 151531.1 or 7378.1	1648.30600494224	1025.18748976584	1.60780932404737	L	pyrimidine catabolism	[c]	pi[c] + uri[c]  <=> ura[c] + r1p[c] 
RBFK	Vitamin B2 metabolism	55312.1	758.265651438241	487.593744882921	1.5551176761308	L	vitamin b2 metabolism	[c]	atp[c] + ribflv[c]  -> h[c] + adp[c] + fmn[c] 
RE0124C	Pentose phosphate pathway		217.884195805434	130.383248730965	1.67110574346111	L	HMP shunt	[c]	atp[c] + glcn[c]  <=> h[c] + adp[c] + 6pgc[c] 
RE0344C	Fatty acid synthesis	641372.1 or 641371.1 or 570.1	397.351945854482	259.809458957534	1.52939753405756	L	fatty acid synthesis & elongation	[c]	h2o[c] + stcoa[c]  <=> h[c] + coa[c] + ocdca[c] 
RE0565C	Fatty acid synthesis	6785.1 or 79071.1 or 60481.1 or 54898.1 	438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]	h[c] + stcoa[c] + malcoa[c]  -> co2[c] + coa[c] + CE2251[c] 
RE0566C	Fatty acid synthesis		438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]	h[c] + nadph[c] + CE2251[c]  <=> nadp[c] + CE2247[c] 
RE0567C	Fatty acid synthesis		438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]	CE2247[c]  <=> h2o[c] + CE2243[c] 
RE0568C	Fatty acid synthesis	9045.1	438.8601486059	279.780485053581	1.56858741781741	L	fatty acid synthesis & elongation	[c]	h[c] + nadph[c] + CE2243[c]  <=> nadp[c] + arachcoa[c] 
RE0578C	Fatty acid synthesis	641372.1 or 641371.1 or 570.1	389.01861252115	251.028971152655	1.54969607983846	L	fatty acid synthesis & elongation	[c]	h2o[c] + docoscoa[c]  <=> h[c] + coa[c] + docosac[c] 
RE1441R	Phosphatidylinositol phosphate metabolism	5305.1 or 8396.1 or 79837.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[r]	atp[r] + pail_hs[r]  -> adp[r] + h[r] + pail5p_hs[r] 
RE1447M	Phosphatidylinositol phosphate metabolism	54995.1	758.265651438241	487.593744882922	1.55511767613079	L	NA	[m]	h2o[m] + pail45p_hs[m]  <=> pi[m] + CE5101[m] 
RE1448R	Phosphatidylinositol phosphate metabolism	93492.1	758.265651438242	487.593744882921	1.5551176761308	L	NA	[r]	h2o[r] + pail5p_hs[r]  <=> pi[r] + pail_hs[r] 
RE1530M	Pyrimidine synthesis	7084.1	758.26565143824	487.593744882922	1.55511767613079	L	pyrimidine synthesis/ de novo	[m]	dgtp[m] + duri[m]  <=> h[m] + dgdp[m] + dump[m] 
RE1807M	Bile acid synthesis	1593.1	758.26565143824	487.593744882922	1.55511767613079	L	NA	[m]	h2o[m] + nadp[m] + xol7ah2al[m]  <=> 2 h[m] + nadph[m] + dhcholestanate[m] 
RE1957R	Phosphatidylinositol phosphate metabolism	5305.1 or 8396.1 or 79837.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[r]	atp[r] + pail35p_hs[r]  -> adp[r] + h[r] + pail345p_hs[r] 
RE2649C	Bile acid synthesis	641372.1 or 641371.1 or 570.1	773.265651438241	503.475465313029	1.53585567661668	L	NA	[c]	h2o[c] + ppcoa[c]  <=> h[c] + coa[c] + ppa[c] 
RE2649M	Bile acid synthesis	10965.1 or 11332.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[m]	h2o[m] + ppcoa[m]  -> h[m] + coa[m] + ppa[m] 
RE2912M	Fatty acid oxidation	2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	389.01861252115	251.028971152656	1.54969607983845	L	NA	[m]	coa[m] + atp[m] + hdcea[m]  -> amp[m] + ppi[m] + hdcoa[m] 
RE2972M	Phosphatidylinositol phosphate metabolism	5297.1 or 5298.1	758.265651438241	487.593744882922	1.55511767613079	L	NA	[m]	atp[m] + CE5101[m]  -> h[m] + adp[m] + pail45p_hs[m] 
RE3132R	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	390.685279187818	252.248483347778	1.54881121187625	L	NA	[r]	atp[r] + coa[r] + tmndnc[r]  -> amp[r] + ppi[r] + tmndnccoa[r] 
RE3146R	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + tethex3[r]  -> amp[r] + ppi[r] + tethex3coa[r] 
RE3160R	Fatty acid oxidation	11001.1 or 2182.1 or 2181.1 or 2180.1 or 51703.1 or 23305.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[r]	atp[r] + coa[r] + tetpent6[r]  -> amp[r] + ppi[r] + tetpent6coa[r] 
RE3268R	Phosphatidylinositol phosphate metabolism	93492.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	[r]	h2o[r] + pail345p_hs[r]  <=> pi[r] + pail35p_hs[r] 
RE3270C	Phosphatidylinositol phosphate metabolism		1147.39847715736	731.390617324382	1.56879026060636	L	NA	[c]	h2o[c] + pail3p_hs[c]  <=> pi[c] + pail_hs[c] 
SARCStm	Transport, mitochondrial		60	0	Inf	L	NA	intercompartmental	sarcs[c]  -> sarcs[m] 
SARDHm	Urea cycle	1757.1	60	0	Inf	L	one carbon metabolism, mitochondria	[m]	fad[m] + sarcs[m] + thf[m]  -> fadh2[m] + gly[m] + mlthf[m] 
SBTD_D2	Fructose and mannose metabolism	6652.1	479.018612521151	261.028971152656	1.83511665546507	L	D-sorbitol synthesis, cytosol	[c]	nad[c] + sbt_D[c]  -> h[c] + nadh[c] + fru[c] 
SCP21cx	Transport, peroxisomal	5825.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	h2o[c] + atp[c] + phytcoa[c]  -> h[c] + adp[c] + pi[c] + phytcoa[x] 
SCP21x	Transport, peroxisomal	6342.1	758.265651438241	487.593744882921	1.5551176761308	L	NA	intercompartmental	phytcoa[c]  <=> phytcoa[x] 
SPHS1Pt2e	Transport, extracellular	4363.1 or 19.1	758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	h2o[c] + atp[c] + sphs1p[c]  -> h[c] + adp[c] + pi[c] + sphs1p[e] 
SPHS1Pte	Transport, extracellular		758.26565143824	487.593744882921	1.55511767613079	L	NA	intercompartmental	sphs1p[c]  <=> sphs1p[e] 
SUCCt4_2	Transport, extracellular	9058.1	455.441598497851	303.113102101585	1.50254672378106	L	NA	intercompartmental	2 na1[e] + succ[e]  <=> 2 na1[c] + succ[c] 
SUCD1m	Citric acid cycle	6389.1 and 6392.1 and 6391.1 and 6390.1	676.460563995968	442.43860729571	1.52893656394648	L	TCA cycle, mitochondria	[m]	fad[m] + succ[m]  <=> fadh2[m] + fum[m] 
SUCSALte	Transport, extracellular		614.667529523622	402.875049848568	1.52570264590637	L	NA	intercompartmental	sucsal[c]  <=> sucsal[e] 
SUCSALtm	Transport, mitochondrial		614.667529523621	402.875049848569	1.52570264590637	L	NA	intercompartmental	sucsal[m]  <=> sucsal[c] 
TETPENT3t	Transport, extracellular		758.265651438239	487.593744882922	1.55511767613079	L	NA	intercompartmental	tetpent3[e]  <=> tetpent3[c] 
TETPENT6t	Transport, extracellular		758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	tetpent6[e]  <=> tetpent6[c] 
TETTET6t	Transport, extracellular		758.265651438241	487.59374488292	1.5551176761308	L	NA	intercompartmental	tettet6[e]  <=> tettet6[c] 
THYMDtl	Transport, lysosomal	55315.1	758.265651438239	487.593744882921	1.55511767613079	L	NA	intercompartmental	thymd[l]  <=> thymd[c] 
TMNDNCt	Transport, extracellular		798.265651438241	517.593744882922	1.5422629414094	L	NA	intercompartmental	tmndnc[e]  <=> tmndnc[c] 
TTDCAtr	Transport, extracellular	11001.1	888.26565143824	590.927078216255	1.50317303806676	L	NA	intercompartmental	ttdca[e]  <=> ttdca[c] 
UGT1A10c	Heme degradation		1147.28426395939	738.622716035577	1.55327508760796	L	NA	[c]	bilirub[c] + udpglcur[c]  <=> udp[c] + bilglcur[c] 
URIDK2m	Nucleotide interconversion	1841.1	1363.42228668117	251.028971152656	5.43133440104827	L	pyrimidine synthesis/ de novo	[m]	atp[m] + dump[m]  <=> adp[m] + dudp[m] 
Uritl	Transport, lysosomal	55315.1	758.265651438241	487.593744882922	1.5551176761308	L	NA	intercompartmental	uri[l]  <=> uri[c] 
biomass_maintenance	Exchange/demand reaction		30.5846005592794	20.2133199518049	1.51309139875107	L	biomass_maintenance	[c]	20.6508 h2o[c] + 20.7045 atp[c] + 0.38587 glu_L[c] + 0.35261 asp_L[c] + 0.036117 gtp[c] + 0.50563 ala_L[c] + 0.27942 asn_L[c] + 0.046571 cys_L[c] + 0.326 gln_L[c] + 0.53889 gly[c] + 0.39253 ser_L[c] + 0.31269 thr_L[c] + 0.59211 lys_L[c] + 0.35926 arg_L[c] + 0.15302 met_L[c] + 0.023315 pail_hs[c] + 0.039036 ctp[c] + 0.15446 pchol_hs[c] + 0.055374 pe_hs[c] + 0.020401 chsterol[c] + 0.002914 pglyc_hs[c] + 0.053446 utp[c] + 0.27519 g6p[c] + 0.12641 his_L[c] + 0.15967 tyr_L[c] + 0.28608 ile_L[c] + 0.54554 leu_L[c] + 0.013306 trp_L[c] + 0.25947 phe_L[c] + 0.41248 pro_L[c] + 0.005829 ps_hs[c] + 0.017486 sphmyln_hs[c] + 0.35261 val_L[c] + 0.011658 clpn_hs[c]  -> 20.6508 h[c] + 20.6508 adp[c] + 20.6508 pi[c] 
biomass_maintenance_noTrTr	Exchange/demand reaction		35.2355155251814	22.4575208167518	1.56898509914318	L	NA	[c]	20.6508 h2o[c] + 20.7045 atp[c] + 0.023315 pail_hs[c] + 0.15446 pchol_hs[c] + 0.055374 pe_hs[c] + 0.020401 chsterol[c] + 0.002914 pglyc_hs[c] + 0.27519 g6p[c] + 0.005829 ps_hs[c] + 0.017486 sphmyln_hs[c] + 0.011658 clpn_hs[c]  -> 20.6508 h[c] + 20.6508 adp[c] + 20.6508 pi[c] 
r0047	Purine catabolism	22978.1 or 84618.1 or 51251.1 or 30833.1 or 4907.1 or 93034.1 or 56953.1 or 100526794.1	778.26565143824	509.045357786148	1.52887289813021	L	purine catabolism, cytosol	[m]	h2o[m] + amp[m]  -> pi[m] + adn[m] 
r0068	Miscellaneous	55902.1 or 84532.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]	coa[c] + HC01672[c]  -> h[c] + accoa[c] + amp[c] 
r0085	Urea cycle	56954.1	778.26565143824	507.593744882921	1.53324515773485	L	NA	[c]	h2o[c] + HC00591[c]  -> nh4[c] + akg[c] 
r0086	Urea cycle	56954.1	778.265651438241	507.593744882921	1.53324515773486	L	NA	[m]	h2o[m] + HC00591[m]  -> akg[m] + nh4[m] 
r0097	Miscellaneous	55902.1 or 84532.1	389.018612521152	251.028971152656	1.54969607983846	L	NA	[c]	h[c] + atp[c] + ac[c]  -> ppi[c] + HC01672[c] 
r0119	Purine catabolism	3704.1	389.01861252115	251.028971152656	1.54969607983845	L	purine catabolism, cytosol	[c]	h2o[c] + gtp[c]  -> h[c] + ppi[c] + gmp[c] 
r0156	Urea cycle		778.26565143824	507.593744882921	1.53324515773485	L	NA	[c]	pyr[c] + gln_L[c]  -> ala_L[c] + HC00591[c] 
r0157	Urea cycle		778.265651438241	507.593744882921	1.53324515773486	L	NA	[m]	pyr[m] + gln_L[m]  -> ala_L[m] + HC00591[m] 
r0178	Glutamate metabolism	7915.1	1262.14044793433	600.926260243058	2.10032500064788	L	glutamate metabolism, mitochondria/ Succinic semialdehyde dehydrogenase	[m]	h2o[m] + nad[m] + sucsal[m]  <=> 2 h[m] + nadh[m] + succ[m] 
r0220	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[c]	coa[c] + HC01668[c]  -> h[c] + amp[c] + ppcoa[c] 
r0221	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[m]	coa[m] + HC01668[m]  -> h[m] + ppcoa[m] + amp[m] 
r0318	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	fatty acid activation, cytosol	[c]	h[c] + atp[c] + ppa[c]  -> ppi[c] + HC01668[c] 
r0319	Miscellaneous	79611.1 or 55902.1 or 84532.1	389.018612521151	251.028971152656	1.54969607983845	L	NA	[m]	h[m] + atp[m] + ppa[m]  -> ppi[m] + HC01668[m] 
r0354	Glycolysis/gluconeogenesis	2645.1 or 3098.1 or 3099.1 or 3101.1	479.018612521149	261.028971152656	1.83511665546507	L	glycolysis	[c]	itp[c] + glc_D[c]  -> h[c] + idp[c] + g6p[c] 
r0355	Glycolysis/gluconeogenesis	2645.1 or 3098.1 or 3099.1 or 3101.1	479.01861252115	261.028971152656	1.83511665546507	L	glycolysis	[c]	datp[c] + glc_D[c]  -> h[c] + dadp[c] + g6p[c] 
r0365	Propanoate metabolism		758.265651438241	487.593744882921	1.5551176761308	L	NA	[m]	nad[m] + 3hpp[m]  -> h[m] + nadh[m] + msa[m] 
