SYMBOL	ENTREZID	BD_NR.Veh.R1	BD_R.Veh.R1	BD_NR.Veh.R2	BD_R.Veh.R2	Tissue (HPA)	Cell type (HPA)	Level (HPA)	Reliability (HPA)
NR2C2	7182	4.71968	12.6443	9.70705	7.23904	cerebral-cortex	glial-cells	Medium	Approved
NR2C2AP	126382	6.03785	5.9221	6.28091	5.10446	cerebral-cortex	glial-cells	Low	Approved
NR2E3	10002	0.153162	0.0794377	0.258823	0.0747894	NA	NA	NA	NA
NR2F1	7025	15.3195	53.7063	17.2199	22.784	NA	NA	NA	NA
NR2F1-AS1	441094	9.71432	19.5392	8.60506	12.1202	NA	NA	NA	NA
NR2F2	7026	109.643	25.3059	82.5032	53.886	NA	NA	NA	NA
NR2F2-AS1	644192	4.0552	1.50451	4.61185	1.17869	NA	NA	NA	NA
NR2F6	2063	37.3455	24.8592	25.8574	25.0936	NA	NA	NA	NA
NR3C1	2908	9.11571	1.54974	14.2131	5.16783	cerebral-cortex	glial-cells	Medium	Supported
NR3C2	4306	0.671933	0.292725	0.190414	0.130884	cerebral-cortex	glial-cells	Medium	Enhanced
NR4A1	3164	1.50491	6.83544	2.78533	9.25709	NA	NA	NA	NA
NR4A2	4929	0.421611	0.342919	0.184692	0.397649	NA	NA	NA	NA
NR4A3	8013	0.115543	1.69649	0.405675	1.10314	NA	NA	NA	NA
NR5A2	2494	0.113094	7.2271	0.92835	15.0613	cerebral-cortex	glial-cells	High	Approved
NR6A1	2649	1.23581	9.7722	1.55728	4.71885	NA	NA	NA	NA
NRARP	441478	6.54969	23.8014	4.68901	23.7423	NA	NA	NA	NA
NRAS	4893	30.0508	35.657	30.2653	32.6517	NA	NA	NA	NA
NRBF2	29982	15.6645	12.7149	17.2369	17.1853	NA	NA	NA	NA
NRBF2P5	100118954	0.458116	1.72235	0.575815	0.924561	NA	NA	NA	NA
NRBP1	29959	69.9534	49.0128	73.5976	57.0032	cerebral-cortex	glial-cells	Low	Supported
NRBP2	340371	0.142586	0.0889397	0.0636219	0.212717	cerebral-cortex	glial-cells	Low	Approved
NRCAM	4897	4.48551	41.4859	10.0436	26.4456	cerebral-cortex	glial-cells	Low	Approved
NRDE2	55051	9.06695	8.83425	6.05869	6.53733	NA	NA	NA	NA
NREP	9315	322.925	371.371	341.442	395.077	cerebral-cortex	glial-cells	Medium	Approved
NRF1	4899	12.0923	14.6985	12.8958	13.3612	cerebral-cortex	glial-cells	Medium	Approved
NRG1	3084	1.94768	2.32317	4.45834	3.15339	NA	NA	NA	NA
NRG2	9542	0.0631535	1.69123	0.134945	1.12708	NA	NA	NA	NA
NRG3	10718	0.0715527	3.99884	0.396948	3.40442	NA	NA	NA	NA
NRG4	145957	3.71113	5.37095	3.43009	3.47698	NA	NA	NA	NA
NRGN	4900	5.14383	56.0802	9.69579	53.0321	cerebral-cortex	glial-cells	Medium	Enhanced
NRIP1	8204	10.4613	25.6709	15.3785	10.2946	cerebral-cortex	glial-cells	Low	Approved
NRIP2	83714	1.35531	1.17944	0.810895	0.808459	cerebral-cortex	glial-cells	Low	Enhanced
NRIP3	56675	0.458751	0.757854	1.22883	1.88984	NA	NA	NA	NA
NRK	203447	45.7708	1.03333	35.6252	2.28097	NA	NA	NA	NA
NRL	4901	1.07411	0.57554	0.287784	0.351013	NA	NA	NA	NA
NRN1	51299	6.11716	0.878736	3.82168	2.16308	NA	NA	NA	NA
NRN1L	123904	0.951689	0.330527	0.347665	0.332231	NA	NA	NA	NA
NRP1	8829	20.9517	5.0186	41.767	16.0556	cerebral-cortex	glial-cells	Low	Approved
NRP2	8828	8.11311	45.8675	33.0275	50.1669	cerebral-cortex	glial-cells	Medium	Enhanced
NRSN1	140767	0.435327	0.60818	0.179553	0.402492	NA	NA	NA	NA
NRSN2	80023	30.1	24.0992	38.292	30.6531	cerebral-cortex	glial-cells	Low	Approved
NRTN	4902	1.91555	0.741842	1.82927	0.498348	NA	NA	NA	NA
NRXN1	9378	0.463395	2.49467	1.11027	1.00874	NA	NA	NA	NA
NRXN2	9379	7.11007	13.8061	8.43647	16.2318	NA	NA	NA	NA
NRXN3	9369	5.31811	1.36209	1.36433	1.55361	NA	NA	NA	NA
NSA2	10412	137.618	52.3267	74.4519	59.7281	cerebral-cortex	glial-cells	Low	Approved
NSD1	64324	11.8177	21.0918	19.3436	14.3839	cerebral-cortex	glial-cells	High	Supported
NSDHL	50814	0.656613	1.99893	0.816379	2.09528	cerebral-cortex	glial-cells	Low	Enhanced
NSF	4905	17.7059	13.9459	17.2233	15.6582	cerebral-cortex	glial-cells	Low	Enhanced
NSFL1C	55968	59.2189	54.5791	63.8532	60.5879	NA	NA	NA	NA
NSFP1	728806	1.07604	1.55277	1.24599	1.28303	NA	NA	NA	NA
NSG1	27065	1.9263	18.8106	3.5981	11.4046	NA	NA	NA	NA
NSG2	51617	0.59602	7.73731	0.401181	4.96346	NA	NA	NA	NA
NSL1	25936	27.5288	29.3032	29.4005	23.9001	NA	NA	NA	NA
NSMAF	8439	16.3226	15.3702	14.9142	13.2169	NA	NA	NA	NA
NSMCE1	197370	37.6776	18.5736	23.1297	15.8901	NA	NA	NA	NA
NSMCE2	286053	42.6936	23.3309	31.1841	24.5485	cerebral-cortex	glial-cells	High	Supported
NSMCE4A	54780	47.9421	53.6036	49.6533	40.8918	cerebral-cortex	glial-cells	Low	Approved
NSMF	26012	18.7906	29.3194	17.2593	24.4004	cerebral-cortex	glial-cells	High	Enhanced
NSRP1	84081	43.5741	25.3668	25.5506	31.1041	cerebral-cortex	glial-cells	High	Enhanced
NSRP1P1	100420557	1.2116	0.161167	0.114838	0.394417	NA	NA	NA	NA
NSUN2	54888	30.8969	41.4762	30.3911	44.0508	cerebral-cortex	glial-cells	Low	Supported
NSUN3	63899	3.98251	6.52597	4.26062	4.89782	NA	NA	NA	NA
NSUN4	387338	7.97669	5.48107	9.64584	7.13616	NA	NA	NA	NA
NSUN5	55695	2.2854	1.80925	1.48178	2.66878	cerebral-cortex	glial-cells	Low	Approved
NSUN5P1	155400	2.53352	5.02808	1.70625	7.24288	NA	NA	NA	NA
NSUN6	221078	3.66131	7.50108	4.54364	7.28619	NA	NA	NA	NA
NSUN7	79730	0.406085	0.689183	0.50299	0.62065	NA	NA	NA	NA
NT5C	30833	49.1149	36.3751	31.5174	36.53	cerebral-cortex	glial-cells	Medium	Approved
NT5C2	22978	47.249	38.638	33.6741	34.5394	cerebral-cortex	glial-cells	Low	Approved
NT5C3A	51251	17.8015	20.9271	17.1739	21.4885	NA	NA	NA	NA
NT5C3AP1	90859	0.73713	1.24602	1.62386	1.11578	NA	NA	NA	NA
NT5DC1	221294	7.80912	7.77862	11.7418	11.5407	NA	NA	NA	NA
NT5DC2	64943	129.866	154.922	139.522	137.358	cerebral-cortex	glial-cells	Low	Approved
NT5DC3	51559	1.98905	0.932703	2.21786	1.45456	NA	NA	NA	NA
NT5E	4907	13.4809	3.16054	25.4235	11.4499	cerebral-cortex	glial-cells	Low	Approved
NT5M	56953	4.8106	2.6459	3.5662	3.73885	NA	NA	NA	NA
NTAN1	123803	40.4851	23.9391	37.4861	32.8509	NA	NA	NA	NA
NTAN1P2	100420307	0.51253	0.260494	0.229753	0.244872	NA	NA	NA	NA
NTF3	4908	5.39215	0.275025	5.10099	0.698087	NA	NA	NA	NA
NTF4	4909	1.89407	0.526697	0.696658	0.185662	NA	NA	NA	NA
NTHL1	4913	22.4059	10.6003	17.2317	15.3578	cerebral-cortex	glial-cells	High	Supported
NTM	50863	2.0933	12.9324	19.7013	26.0635	NA	NA	NA	NA
NTMT1	28989	40.8956	26.3327	33.1519	33.2858	NA	NA	NA	NA
NTN1	9423	6.70036	36.2973	8.20855	28.9842	NA	NA	NA	NA
NTN3	4917	0.461248	0.377152	0.144195	0.278982	NA	NA	NA	NA
NTN4	59277	8.61006	5.93081	2.94534	4.21954	NA	NA	NA	NA
NTN5	126147	0.111454	0.0432185	0.0962228	0.168788	NA	NA	NA	NA
NTNG1	22854	7.89346	1.12093	1.95586	1.55867	NA	NA	NA	NA
NTNG2	84628	0.44542	0.63688	0.433592	1.01956	NA	NA	NA	NA
NTPCR	84284	50.2954	37.4018	45.5169	37.9969	NA	NA	NA	NA
NTRK1	4914	2.52355	0.0505886	0.981325	0.367737	cerebral-cortex	glial-cells	Medium	Approved
NTRK2	4915	2.68181	9.73401	2.7353	3.09725	NA	NA	NA	NA
NTRK3	4916	0.54344	1.68659	0.272351	1.16086	cerebral-cortex	glial-cells	Low	Approved
NTS	4922	0.180898	0.1574	0.493162	0.742607	NA	NA	NA	NA
NTSR1	4923	0	0.139957	0.187789	0.115342	NA	NA	NA	NA
NUAK1	9891	5.00449	15.5153	6.30959	8.68281	NA	NA	NA	NA
NUAK2	81788	0.963696	12.0937	2.45834	5.9357	NA	NA	NA	NA
NUB1	51667	23.9518	32.706	28.624	25.478	NA	NA	NA	NA
NUBP1	4682	21.393	18.8	16.1138	19.3843	cerebral-cortex	glial-cells	Medium	Enhanced
NUBP2	10101	48.3992	35.1474	41.4689	40.5621	NA	NA	NA	NA
NUBPL	80224	5.89477	7.59259	7.15744	6.05025	NA	NA	NA	NA
NUCB1	4924	54.043	56.6903	66.6404	65.8435	cerebral-cortex	glial-cells	Low	Supported
NUCB2	4925	38.5815	32.1724	50.0864	40.9508	cerebral-cortex	glial-cells	Low	Approved
NUCKS1	64710	314.25	161.416	149.482	113.825	cerebral-cortex	glial-cells	High	Supported
NUDC	10726	67.2591	54.242	75.8345	69.3615	cerebral-cortex	glial-cells	Medium	Enhanced
NUDCD1	84955	12.7456	15.3115	13.4752	13.9792	NA	NA	NA	NA
NUDCD2	134492	25.8487	23.9323	24.2238	18.4312	NA	NA	NA	NA
NUDCD3	23386	35.302	37.9291	47.1976	35.784	cerebral-cortex	glial-cells	Low	Enhanced
NUDT1	4521	72.5104	38.8566	50.5589	51.9406	cerebral-cortex	glial-cells	Low	Approved
NUDT10	170685	0.095914	0.224181	0.074968	0.131901	NA	NA	NA	NA
NUDT11	55190	0.0503579	0.110077	0.0786755	0.103652	NA	NA	NA	NA
NUDT12	83594	8.75612	10.6052	7.60111	6.97094	cerebral-cortex	glial-cells	Medium	Supported
NUDT13	25961	3.99278	2.21625	1.92676	1.93992	NA	NA	NA	NA
NUDT14	256281	48.7624	11.4092	18.6655	12.2091	NA	NA	NA	NA
NUDT15	55270	18.9273	25.1345	18.7298	19.1574	cerebral-cortex	glial-cells	Medium	Approved
NUDT16	131870	15.6021	2.27913	11.782	4.29611	NA	NA	NA	NA
NUDT16L1	84309	41.0745	18.6429	26.8144	23.0986	cerebral-cortex	glial-cells	Medium	Approved
NUDT18	79873	1.42991	0.886424	1.61643	1.19365	cerebral-cortex	glial-cells	Low	Approved
NUDT19	390916	1.43395	1.00812	1.44619	1.55513	NA	NA	NA	NA
NUDT19P3	100422450	0.148916	0.272145	0	0	NA	NA	NA	NA
NUDT2	318	39.5195	20.2896	23.0347	24.4984	NA	NA	NA	NA
NUDT21	11051	46.3292	81.356	53.9224	61.7092	NA	NA	NA	NA
NUDT22	84304	24.029	10.8792	18.9695	16.6148	NA	NA	NA	NA
NUDT3	11165	22.7648	22.9841	18.3749	17.215	NA	NA	NA	NA
NUDT4	11163	8.08056	8.86533	13.9996	8.54572	NA	NA	NA	NA
NUDT5	11164	36.4568	36.1324	44.0624	38.4384	NA	NA	NA	NA
NUDT6	11162	7.66898	6.36381	7.21186	6.19645	NA	NA	NA	NA
NUDT7	283927	5.57362	4.6515	2.87428	2.90972	NA	NA	NA	NA
NUDT8	254552	6.73317	4.46481	7.771	5.18686	cerebral-cortex	glial-cells	Low	Enhanced
NUDT9	53343	23.0264	17.7322	24.6029	22.4888	cerebral-cortex	glial-cells	Medium	Approved
NUF2	83540	30.297	43.4845	28.5952	31.993	NA	NA	NA	NA
NUFIP1	26747	5.98205	5.88692	4.73491	6.08153	NA	NA	NA	NA
NUFIP2	57532	9.00363	20.7232	14.5502	15.6891	NA	NA	NA	NA
NUMA1	4926	79.4878	86.0132	67.1199	65.9279	cerebral-cortex	glial-cells	High	Enhanced
NUMB	8650	18.6941	22.1809	23.7976	19.886	cerebral-cortex	glial-cells	Low	Approved
NUMBL	9253	20.9874	8.55679	15.9097	11.8429	NA	NA	NA	NA
NUP107	57122	41.5154	56.1395	44.9913	40.3078	NA	NA	NA	NA
NUP133	55746	29.9117	26.8711	22.5813	20.9909	NA	NA	NA	NA
NUP153	9972	21.6613	27.9553	28.815	24.4276	cerebral-cortex	glial-cells	High	Supported
NUP155	9631	11.9028	15.9448	12.4216	11.0611	NA	NA	NA	NA
NUP160	23279	22.8259	38.3384	25.7028	26.9968	NA	NA	NA	NA
NUP188	23511	15.4601	33.6258	25.093	26.7082	cerebral-cortex	glial-cells	Low	Approved
NUP205	23165	40.3829	40.3228	33.9926	36.4088	NA	NA	NA	NA
NUP210	23225	6.85243	18.5635	5.41465	10.4972	cerebral-cortex	glial-cells	Medium	Approved
NUP214	8021	12.143	15.4415	11.8212	13.2048	NA	NA	NA	NA
NUP35	129401	15.1856	12.8573	10.7927	12.572	cerebral-cortex	glial-cells	Medium	Enhanced
NUP37	79023	22.2548	20.1491	20.0254	18.9719	cerebral-cortex	glial-cells	Low	Supported
NUP43	348995	21.2912	21.6092	20.6623	19.6932	cerebral-cortex	glial-cells	Medium	Enhanced
NUP50	10762	17.6434	47.214	34.0477	35.2753	cerebral-cortex	glial-cells	Medium	Enhanced
NUP54	53371	40.4944	34.4682	33.2942	32.6785	NA	NA	NA	NA
NUP62	23636	42.6065	47.6476	43.172	38.5567	cerebral-cortex	glial-cells	Low	Supported
NUP62CL	54830	0.151343	4.28098	0.933727	1.85418	NA	NA	NA	NA
NUP85	79902	40.7978	35.7722	34.4621	31.9893	NA	NA	NA	NA
NUP88	4927	45.7316	30.5874	32.0929	34.6353	cerebral-cortex	glial-cells	High	Approved
NUP93	9688	54.6366	44.4269	43.3034	38.257	NA	NA	NA	NA
NUP98	4928	24.9819	34.6191	25.9735	24.8405	NA	NA	NA	NA
NUPR1	26471	11.1496	2.12696	17.6123	27.9967	NA	NA	NA	NA
NUS1	116150	15.0315	14.0504	17.7088	17.7393	NA	NA	NA	NA
NUS1P1	729148	0.951489	1.13085	1.68034	1.19566	NA	NA	NA	NA
NUS1P2	646208	0.711298	14.9541	1.82851	5.67016	NA	NA	NA	NA
NUSAP1	51203	85.6525	119.511	77.022	75.7922	NA	NA	NA	NA
NUTF2	10204	140.059	106.358	99.8222	98.3707	cerebral-cortex	glial-cells	Low	Supported
NUTF2P2	326613	2.27065	0	0.508356	0.162413	NA	NA	NA	NA
NUTM2A	728118	0.564785	1.06774	0.23975	0.579627	NA	NA	NA	NA
NUTM2A-AS1	728190	7.57656	17.1599	7.79361	17.3162	NA	NA	NA	NA
NUTM2B	729262	0.478106	0.337443	0.505751	0.279615	NA	NA	NA	NA
NUTM2D	728130	1.00701	2.88031	1.06935	1.83503	NA	NA	NA	NA
NUTM2E	283008	0.0893424	0.218175	0.041847	0.308229	NA	NA	NA	NA
NUTM2G	441457	1.14073	0.290768	0.631115	0.156461	NA	NA	NA	NA
NVL	4931	20.4339	19.9289	14.8873	19.2362	NA	NA	NA	NA
NXF1	10482	46.2206	38.0323	51.7655	45.892	cerebral-cortex	glial-cells	High	Supported
NXN	64359	26.9078	48.8811	22.6083	37.0789	NA	NA	NA	NA
NXNL2	158046	1.13334	0.0931482	0.73761	0	NA	NA	NA	NA
NXPE3	91775	5.88796	11.0774	13.9832	11.0662	NA	NA	NA	NA
NXPH1	30010	0.905177	3.20634	1.13663	4.22678	NA	NA	NA	NA
NXPH2	11249	9.24895	5.25842	7.04955	1.96727	cerebral-cortex	glial-cells	Low	Approved
NXPH3	11248	1.23456	0.452327	1.2324	0.63556	NA	NA	NA	NA
NXPH4	11247	8.03737	1.5	9.19795	6.01512	NA	NA	NA	NA
NXT1	29107	25.2981	21.8126	23.8866	24.8339	NA	NA	NA	NA
NXT2	55916	7.07587	7.02331	5.73335	6.85845	NA	NA	NA	NA
NYAP1	222950	1.43595	3.61713	2.20169	3.19227	NA	NA	NA	NA
NYNRIN	57523	25.4152	4.3947	30.6618	9.07417	cerebral-cortex	glial-cells	Medium	Approved
OAF	220323	33.1286	14.2683	64.7287	99.8703	NA	NA	NA	NA
OARD1	221443	24.6539	36.263	24.2282	32.4007	NA	NA	NA	NA
OAS1	4938	0.279024	1.39652	0.547215	7.11804	NA	NA	NA	NA
OAS2	4939	0.177819	0.0673671	0.00950865	0.359824	cerebral-cortex	glial-cells	High	Approved
OAS3	4940	0.40532	0.128926	1.23693	0.0972724	NA	NA	NA	NA
OAT	4942	28.4422	25.6614	36.067	36.2453	cerebral-cortex	glial-cells	Low	Enhanced
OAZ1	4946	494.17	253.298	368.038	303.852	NA	NA	NA	NA
OAZ2	4947	122.86	59.5113	76.2342	63.1106	NA	NA	NA	NA
OAZ3	51686	0.604531	0.824967	1.05354	1.13522	NA	NA	NA	NA
OBSCN	84033	29.9264	8.19887	16.2995	9.71546	NA	NA	NA	NA
OBSL1	23363	167.169	43.5578	73.9629	47.0373	NA	NA	NA	NA
OCA2	4948	0.826629	0.0501927	0.454683	0.0315827	NA	NA	NA	NA
OCEL1	79629	8.863	6.28399	11.2579	7.05347	NA	NA	NA	NA
OCIAD1	54940	165.283	101.754	128.639	110.738	cerebral-cortex	glial-cells	Medium	Approved
OCIAD2	132299	7.53063	1.69574	9.17481	1.7043	NA	NA	NA	NA
OCLM	10896	0.395323	1.83225	0.49645	0.331155	NA	NA	NA	NA
OCLN	100506658	0.11194	0.115601	0.0642686	0.225091	NA	NA	NA	NA
OCRL	4952	7.94921	12.0337	13.6965	11.9462	cerebral-cortex	glial-cells	Medium	Approved
ODC1	4953	168.016	212.418	116.904	163.647	cerebral-cortex	glial-cells	Low	Approved
ODCP	4954	0.0761529	0.234174	0.0297781	0.125914	NA	NA	NA	NA
ODF2	4957	24.414	43.8943	40.5716	42.1334	NA	NA	NA	NA
ODF2-AS1	107080620	0.491285	1.1611	0.588181	1.7376	NA	NA	NA	NA
ODF2L	57489	21.8096	21.6156	19.3919	23.7587	NA	NA	NA	NA
ODF3B	440836	0.233843	0.541844	0.189108	0.386386	NA	NA	NA	NA
ODF3L1	161753	0.109444	0.0967014	0.985734	0.136444	NA	NA	NA	NA
OFD1	8481	21.7894	11.1308	9.11645	8.6553	cerebral-cortex	glial-cells	Low	Approved
OGDH	4967	25.3643	21.19	20.8347	17.6283	cerebral-cortex	glial-cells	Low	Supported
OGDHL	55753	0.300537	4.18947	0.594566	3.40167	cerebral-cortex	glial-cells	Low	Enhanced
OGFOD1	55239	17.6006	25.4361	31.5005	24.5976	NA	NA	NA	NA
OGFOD2	79676	9.46813	5.54006	8.01892	7.12763	cerebral-cortex	glial-cells	Low	Approved
OGFOD3	79701	13.3546	12.0291	12.2053	9.45672	NA	NA	NA	NA
OGFR	11054	18.105	12.0259	16.9606	14.673	cerebral-cortex	glial-cells	Low	Supported
OGFR-AS1	101409261	0.571239	0	0.0899517	0.580832	NA	NA	NA	NA
OGFRL1	79627	5.4573	3.97887	5.23712	3.2635	NA	NA	NA	NA
OGG1	4968	26.4579	17.656	15.663	17.4629	cerebral-cortex	glial-cells	Low	Approved
OGN	4969	60.0559	1.77763	7.99006	8.5761	NA	NA	NA	NA
OGT	8473	47.0784	79.6876	44.9385	56.2012	cerebral-cortex	glial-cells	Low	Approved
OIP5	11339	14.1892	20.1779	14.4812	14.4548	NA	NA	NA	NA
OIP5-AS1	729082	28.8822	42.1153	28.7305	29.9034	NA	NA	NA	NA
OLA1	29789	115.726	94.0732	88.164	78.8231	cerebral-cortex	glial-cells	Medium	Approved
OLFM1	10439	2.78817	27.7651	3.67639	22.299	NA	NA	NA	NA
OLFM2	93145	45.253	17.2783	35.0574	31.1258	NA	NA	NA	NA
OLFM3	118427	0	1.06756	0.0422713	0.387413	NA	NA	NA	NA
OLFM4	10562	0.817182	0.0356658	0.159522	0.0671789	NA	NA	NA	NA
OLFML1	283298	30.6964	1.4639	26.2	7.51571	NA	NA	NA	NA
OLFML2A	169611	40.0794	1.24668	15.7018	6.00488	cerebral-cortex	glial-cells	Low	Approved
OLFML2B	25903	113.627	3.08777	45.5647	5.26008	NA	NA	NA	NA
OLFML3	56944	77.3448	7.36958	121.339	28.1323	NA	NA	NA	NA
OLIG1	116448	0.0616134	4.42526	0.182918	6.38213	NA	NA	NA	NA
OLIG2	10215	0.06945	2.02044	0.0542421	1.55332	cerebral-cortex	glial-cells	Medium	Enhanced
OMA1	115209	8.84515	6.07538	5.28502	5.35838	NA	NA	NA	NA
OMG	4974	0.332819	0.356789	0.191663	0.357948	cerebral-cortex	glial-cells	High	Enhanced
ONECUT1	3175	0.0761529	1.27019	0.178568	0.34607	NA	NA	NA	NA
ONECUT2	9480	1.09596	1.35854	0.488282	0.480787	NA	NA	NA	NA
OPA1	4976	13.8979	24.6377	22.3518	20.961	cerebral-cortex	glial-cells	Low	Supported
OPA3	80207	6.27787	6.01055	5.59474	4.94569	NA	NA	NA	NA
OPCML	4978	0.122686	1.43822	0.769324	1.58143	NA	NA	NA	NA
OPHN1	4983	1.61395	2.79589	2.34405	2.45505	NA	NA	NA	NA
OPN1SW	611	0.485704	0.322555	0.285452	0.303348	NA	NA	NA	NA
OPN3	23596	30.6385	17.4697	20.3042	16.1973	NA	NA	NA	NA
OPN5	221391	0.0659821	0.0145723	0.0260965	0.20104	NA	NA	NA	NA
OPRK1	4986	0.527977	1.90585	0.56418	1.8119	cerebral-cortex	glial-cells	Low	Enhanced
OPRL1	4987	1.92684	0.799665	1.62333	1.58317	NA	NA	NA	NA
OPTN	10133	10.0284	4.71644	11.2184	8.66663	cerebral-cortex	glial-cells	Medium	Approved
OR13E1P	392308	0.525007	0.867771	0.353074	0.815679	NA	NA	NA	NA
OR1F1	4992	0	0.129897	0.0573006	0.12211	NA	NA	NA	NA
OR2B6	26212	0.292103	0.0649475	0.229144	0.244212	NA	NA	NA	NA
OR2L13	284521	0	0.200182	0	0.303601	NA	NA	NA	NA
OR2W3	343171	0.0731095	0.351114	0	0.509349	NA	NA	NA	NA
OR5AK2	390181	0	0.181591	0.0534598	0.170732	NA	NA	NA	NA
OR6L2P	81356	0.149396	0.332386	0.117252	0.12497	NA	NA	NA	NA
OR7E126P	81176	1.33648	0.560481	0.370212	0.263384	NA	NA	NA	NA
OR7E128P	81175	0.856815	1.22783	0.206682	0.494788	NA	NA	NA	NA
OR7E14P	10819	0.200587	4.1443	0.0524224	2.96376	NA	NA	NA	NA
OR7E38P	389537	6.49654	3.56007	3.41442	2.48145	NA	NA	NA	NA
OR7E7P	392752	0.735484	0.830683	0.262112	0.502101	NA	NA	NA	NA
ORAI2	80228	10.0526	20.6975	17.086	19.1578	NA	NA	NA	NA
ORAI3	93129	9.65755	5.38102	9.2077	6.06102	NA	NA	NA	NA
ORC1	4998	6.43558	14.281	10.9615	9.59542	cerebral-cortex	glial-cells	High	Approved
ORC2	4999	10.8512	12.4357	14.5501	12.2108	NA	NA	NA	NA
ORC3	23595	20.8449	20.6363	18.48	18.5053	cerebral-cortex	glial-cells	High	Enhanced
ORC4	5000	26.3466	31.85	21.9986	30.5556	cerebral-cortex	glial-cells	High	Approved
ORC5	5001	13.4896	13.0068	14.2185	14.4559	cerebral-cortex	glial-cells	Medium	Approved
ORC6	23594	34.7259	57.8601	46.8663	47.5925	NA	NA	NA	NA
ORMDL1	94101	75.6136	58.5434	53.2636	59.3036	NA	NA	NA	NA
ORMDL2	29095	27.125	18.4628	17.7334	15.5004	NA	NA	NA	NA
ORMDL3	94103	32.5504	26.0853	26.6397	30.6385	NA	NA	NA	NA
OS9	10956	100.234	65.9958	100.928	85.196	cerebral-cortex	glial-cells	Medium	Supported
OSBP	5007	19.0335	16.0226	21.5099	17.4545	cerebral-cortex	glial-cells	Medium	Enhanced
OSBP2	23762	1.41794	1.86044	1.21575	2.19525	NA	NA	NA	NA
OSBPL10	114884	4.31139	0.925923	4.91005	2.89735	NA	NA	NA	NA
OSBPL11	114885	8.34213	13.6383	11.3576	11.4286	NA	NA	NA	NA
OSBPL1A	114876	14.7808	12.9587	17.6625	10.8341	cerebral-cortex	glial-cells	Medium	Supported
OSBPL2	9885	8.88657	11.8733	9.38197	12.2234	NA	NA	NA	NA
OSBPL3	26031	2.41192	15.4812	9.20708	11.0845	NA	NA	NA	NA
OSBPL5	114879	7.23339	6.4198	11.0768	8.22956	NA	NA	NA	NA
OSBPL6	114880	4.15882	5.51016	5.58047	5.9867	NA	NA	NA	NA
OSBPL7	114881	4.79728	4.84744	6.15876	4.64406	NA	NA	NA	NA
OSBPL8	114882	10.1618	33.1419	18.3928	20.3805	NA	NA	NA	NA
OSBPL9	114883	52.1943	49.743	44.3344	38.6864	cerebral-cortex	glial-cells	Medium	Supported
OSCP1	127700	5.33918	6.35575	4.97752	7.38305	cerebral-cortex	glial-cells	Medium	Approved
OSER1	51526	27.3801	18.6979	24.6004	19.1161	NA	NA	NA	NA
OSGEP	55644	26.3503	31.3452	27.0955	27.7156	NA	NA	NA	NA
OSGEPL1	64172	12.6913	12.0584	9.14446	10.2173	NA	NA	NA	NA
OSGEPL1-AS1	101409258	1.35358	0.802427	0.931907	1.08578	NA	NA	NA	NA
OSGIN1	29948	0.252431	0.331826	3.49443	0.416517	NA	NA	NA	NA
OSGIN2	734	5.33568	3.09728	4.83089	3.49689	cerebral-cortex	glial-cells	Medium	Approved
OSMR	9180	1.42675	1.08233	3.9922	1.9741	cerebral-cortex	glial-cells	Low	Approved
OSR1	130497	28.3098	1.52702	9.9879	5.71962	NA	NA	NA	NA
OSR2	116039	12.7934	2.06931	4.48907	15.0455	NA	NA	NA	NA
OST4	100128731	419.458	145.004	207.791	174.219	NA	NA	NA	NA
OSTC	58505	299.016	90.0435	222.764	148.585	NA	NA	NA	NA
OSTCP1	202459	0.413631	0	0.0429005	0.0455269	NA	NA	NA	NA
OSTCP5	100874386	0.204552	0.190697	0	0	NA	NA	NA	NA
OSTCP8	100874388	0	0	0.165601	0.182067	NA	NA	NA	NA
OSTF1	26578	6.49023	1.4629	7.60162	4.73631	NA	NA	NA	NA
OSTM1	28962	10.9791	10.7233	9.60881	12.5141	NA	NA	NA	NA
OTOGL	283310	0.500517	0.20719	0.196066	0.199174	NA	NA	NA	NA
OTUB1	55611	56.6301	70.4817	48.6073	53.7162	NA	NA	NA	NA
OTUB2	78990	1.51262	2.33838	1.98885	2.50691	NA	NA	NA	NA
OTUD1	220213	1.40131	1.66862	1.31582	1.30704	NA	NA	NA	NA
OTUD3	23252	7.39067	9.17414	9.48276	8.91813	NA	NA	NA	NA
OTUD4	54726	15.5739	11.8334	17.6871	10.3298	NA	NA	NA	NA
OTUD6B	51633	7.12218	8.86835	7.61336	7.96955	cerebral-cortex	glial-cells	Low	Approved
OTUD7A	161725	0.0581573	1.14445	0.0605443	1.18297	NA	NA	NA	NA
OTX1	5013	0	2.59689	0	1.25529	NA	NA	NA	NA
OVCA2	124641	27.4528	17.6114	21.9738	20.1088	NA	NA	NA	NA
OVGP1	5016	1.25499	0.74548	1.50069	1.77369	NA	NA	NA	NA
OXA1L	5018	99.0746	57.6052	72.838	59.7186	NA	NA	NA	NA
OXCT1	5019	12.7569	16.0072	18.8636	17.0922	cerebral-cortex	glial-cells	Low	Enhanced
OXCT1-AS1	100874002	0.177702	0.370375	0	0	NA	NA	NA	NA
OXER1	165140	2.70698	0.215931	3.84809	1.48086	NA	NA	NA	NA
OXLD1	339229	26.8658	10.7154	17.3572	11.8282	NA	NA	NA	NA
OXNAD1	92106	6.82332	6.11979	7.1603	5.60457	NA	NA	NA	NA
